NLF002	NLF005	NLF006	NLF007	NLF008	NLF009	NLF011	NLF013	NLF015	NLM001	NLM003	NLM006	NLM007	NLM017	NLM022	NLM023	NLM025	NLM026	NLM027	NOF001	NOF004	NOF005	NOF009	NOF010	NOF011	NOM001	NOM002	NOM005	NOM009	NOM012	NOM013	NOM015	NOM022	NOM026	NOM027	NOM028	NOM029	BGI002A	N006A	N024A	N038A	N043A	N046A	N052A	SZEY-26A	SZEY-43A	SZEY-75A	SZEY-81A	BGI-06A	BGI089A	N003A	N027A	SZEY-68A	BGI-17A	BGI-33A	BGI-34A	N020A	N022A	N025A	N029A	N031A	N034A	N056A	N064A	N066A	N083A	SZEY-09A	SZEY-10A	SZEY-24A	SZEY-29A	SZEY-35A	SZEY-37A	SZEY-39A	SZEY-40A	SZEY-44A	SZEY-55A	SZEY-59A	SZEY-62A	SZEY-64A	SZEY-66A	SZEY-78A	N001A	N002A	N026A	N033A	N042A	N044A	N049A	N079A	N103A	SZEY-22A	SZEY-30A	N075A	N104A	SZEY-101A	SZEY-104A	SZEY-90A	SZEY-93A	SZEY-95A	SZEY-97A	V1.CD2-0-PN	V1.CD4-0-PN	V1.CD6-0-PN	V1.CD8-0-PN	V1.CD4-0-PT	V1.CD6-0-PT	V1.CD2-0	V1.CD3-0	V1.CD4-0	V1.CD8-0	V1.CD9-0	V1.CD11-0	V1.CD13-0	V1.CD14-0	V1.CD16-0	V1.CD19-0	V1.CD22-0	V1.CD24-0	V1.CD27-0	V1.CD28-0	V1.CD29-0	V1.CD30-0	V1.CD31-0	V1.CD34-0	V1.CD36-0	V1.CD38-0	V1.CD40-0	V1.CD42-0	V1.CD43-0	V1.CD45-0	V1.CD49-0	V1.CD50-0	V1.CD52-0	V1.CD55-0	V1.FI01	V1.FI02	V1.FI03	V1.FI04	V1.FI05	V1.FI06	V1.FI07	V1.FI08	V1.FI09	V1.FI10	V1.FI14	V1.FI15	V1.FI16	V1.FI20	V1.FI28	V1.FI29	V1.FI30	V1.FI31	V1.FI35	O2.UC49-0	O2.UC50-0	O2.UC51-0	O2.UC52-0	O2.UC53-0	O2.UC54-0	O2.UC55-0	O2.UC56-0	O2.UC57-0	O2.UC58-0	O2.UC59-0	O2.UC60-0	V1.UC6-0	V1.UC7-0	V1.UC8-0	V1.UC9-0	V1.UC16-0	V1.UC18-0	V1.UC19-0	V1.UC24-0	V1.UC27-0	V1.UC28-0	V1.UC29-0	V1.UC30-0	V1.UC32-0	V1.UC33-0	V1.UC34-0	V1.UC36-0	V1.UC37-0	V1.UC41-0	V1.UC42-0	V1.UC43-0	V1.UC44-0	V1.UC46-0	V1.UC48-0	V1.UC58-0	V1.UC60-0	V1.UC61-0	V1.UC62-0	V1.UC63-0	V1.UC64-0	158256496-stool1	158337416-stool1	158458797-stool1	158479027-stool1	158499257-stool1	158742018-stool1	158802708-stool1	158883629-stool1	158924089-stool1	158944319-stool1	159005010-stool1	159146620-stool1	159166850-stool1	159207311-stool1	159227541-stool1	159247771-stool1	159268001-stool1	159369152-stool1	159490532-stool1	159510762-stool1	159551223-stool1	159571453-stool1	159591683-stool1	159611913-stool1	159632143-stool1	159713063-stool1	159733294-stool1	159753524-stool1	159814214-stool1	159915365-stool1	160158126-stool1	160178356-stool1	160218816-stool1	160319967-stool1	160400887-stool1	160421117-stool1	160502038-stool1	160582958-stool1	160603188-stool1	160643649-stool1	160704339-stool1	160765029-stool1	246515023-stool1	338793263-stool1	404239096-stool1	508703490-stool1	550534656-stool1	604812005-stool1	638754422-stool1	675950834-stool1	686765762-stool1	706846339-stool1	737052003-stool1	763435843-stool1	763496533-stool1	763536994-stool1	763577454-stool1	763597684-stool1	763678604-stool1	763759525-stool1	763820215-stool1	763840445-stool1	763860675-stool1	763901136-stool1	763961826-stool1	763982056-stool1	764002286-stool1	764042746-stool1	764062976-stool1	764143897-stool1	764184357-stool1	764224817-stool1	764285508-stool1	764325968-stool1	764447348-stool1	764487809-stool1	764508039-stool1	764588959-stool1	764649650-stool1	764669880-stool1	764811490-stool1	764892411-stool1	765013792-stool1	765034022-stool1	765074482-stool1	765094712-stool1	765135172-stool1	765560005-stool1	765620695-stool1	765640925-stool1	765701615-stool1	809635352-stool1	823052294-stool1	861967750-stool1	MH0109	MH0128	MH0277	MH0060	MH0318	MH0272	MH0302	MH0166	MH0414	MH0095	MH0110	MH0164	MH0135	MH0434	MH0118	MH0143	MH0039	MH0044	MH0079	MH0457	MH0420	MH0132	MH0322	MH0404	MH0152	MH0115	MH0051	MH0173	MH0239	MH0076	MH0415	MH0040	MH0101	MH0125	MH0448	MH0206	MH0444	MH0236	MH0031	MH0043	MH0411	MH0089	MH0416	MH0247	MH0433	MH0067	MH0456	MH0002	MH0045	MH0113	MH0454	MH0432	MH0224	MH0120	MH0408	MH0409	MH0286	MH0032	MH0130	MH0064	MH0151	MH0447	MH0161	MH0243	MH0080	MH0288	MH0453	MH0009	MH0041	MH0122	MH0274	MH0428	MH0075	MH0417	MH0197	MH0087
Cluster95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.39035026698577e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.26929712327476e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6313258037433e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster955	5.41395235167845e-05	2.65716056810675e-05	0	1.5550448637259e-05	1.42437329438916e-05	0	0	0	0	1.75976444812295e-05	0	0	0	8.32634475243578e-06	1.50554450639093e-05	2.60658377087048e-05	0	3.49413721408796e-05	0.000383900380457218	0	3.83909387953237e-05	2.72643445563317e-05	0	0.000100345647888349	0	2.70977665232711e-05	2.82283668302979e-05	0.00018115338653502	2.54434625671538e-05	0	0	1.90292098554714e-05	3.87383390603276e-05	0.000503101817055831	3.53908707376971e-05	0.000101934604045269	0.000769834076855644	0	0	0.000179969454372581	1.20792403196941e-05	0	1.39009503349773e-05	0	6.01388205036512e-05	0	0	8.79177056159511e-05	2.84019419862951e-05	0	2.8986954489814e-05	0	7.31355240788909e-06	2.00054637804449e-05	1.06338871203192e-05	7.67726381309712e-05	0	1.02718648361534e-05	0	0	0	0	9.79969657811296e-05	0	0	0	8.02731639856596e-06	0	0.00014931739360407	0	6.98487680672602e-05	9.30648277680234e-06	0	0	3.80277810766483e-05	0	0.000289618202590091	1.36470109004019e-05	5.44023318739219e-05	2.42290991852176e-05	8.47344249477851e-06	5.05084563676411e-05	0	0	5.15901314685317e-05	2.25268088590875e-05	4.95421048185472e-05	4.52108310994727e-05	1.94006326083967e-05	0	0.000148214492985994	2.71791107556933e-05	0	0	0	2.91216770451144e-05	1.14100459672066e-05	0	2.7086674588978e-05	2.96068324761001e-05	0	2.24680021891331e-05	7.03463162231082e-06	0	0	2.42254520343786e-05	0	1.00876293677072e-05	0	0	0	0.000111410725713201	0	8.4694532030307e-05	0	6.43536288034479e-06	2.68965597949013e-05	1.56327807444011e-05	8.1107250205746e-06	0	8.40805745650816e-06	3.3805601954473e-05	7.09601231742239e-06	1.69404381858038e-05	5.53566234501023e-06	3.59039047204839e-05	4.31179707836034e-06	3.26739306772187e-06	0	0	0	2.62108140159764e-05	4.69368874110982e-06	4.86813286261551e-06	0	0	1.07615724733347e-05	4.86043190820122e-06	1.89548209939351e-05	5.12846751011141e-06	2.38682637204817e-05	4.86856769129335e-06	1.07278975126355e-05	0	0	2.36897725064093e-05	1.86970578361391e-05	0	9.30696075432726e-05	6.87867681961907e-06	0.000183573821948877	1.95757796978746e-05	7.27703788073583e-06	3.07522985375827e-06	2.67766215453531e-06	0	0	0	0	0	0	1.51335647085884e-05	1.52960325584188e-05	1.53591376697506e-05	0	0	0	1.17243610406151e-05	0	0.000208938715487375	0	1.09570756249987e-05	2.55572787063979e-05	1.62726778824584e-05	2.48138449026206e-05	2.58627306734778e-05	1.34349806580205e-05	6.181257475601e-06	0.000154093802670577	2.21349257067995e-05	6.53421390271093e-06	2.78629143838408e-05	0.000262979632366032	0	1.43421288723448e-05	0	0	1.99582495712793e-05	8.51529276295755e-05	9.62246908903441e-05	5.95557216424154e-06	6.22923852166329e-06	0	6.58584887429917e-06	7.94818029100254e-06	0.000132617178197694	0	0	3.47329429513555e-06	0	3.75428158323816e-06	0	0	0	0	0	3.87084283971301e-06	4.08405586935017e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81962794340763e-05	0	0	0	0	0	0	0	4.16324004595146e-06	0	4.41874491327933e-06	0	0	0	0	0	0	0	0	0	2.13436873421592e-05	5.42522006302754e-06	0	0	0	0	0	0	0	0	0	0	4.37644666203993e-06	0	8.59863908634205e-06	0	0	4.43119599430238e-06	1.14586384109651e-05	4.16328651982235e-06	0	0	0	1.70750241484808e-05	0	0	4.10079925019505e-06	0	6.40721474419901e-06	0	0	8.75937671271772e-06	4.89851374268543e-06	2.94126932619642e-06	0	0	0	4.54408540009975e-06	0	3.76279864270547e-06	4.95882853552887e-06	4.51285285448238e-06	0	0	0	1.59786225931514e-05	0	5.79410086336876e-06	0	5.90844456332582e-06	0	5.83345335545552e-06	0	0	0	8.44633415263221e-06	0	1.46865200471e-05	1.49840687202443e-05	0	1.42355910294675e-05	0	8.25980312675966e-06	9.8902477691076e-06	0	0	0	9.07610046927175e-06	8.37514971734955e-05	2.23402931718429e-05	6.55140711631205e-06	5.59309024072286e-06	0	3.52831433913983e-05	1.41360400553021e-05	0	1.53966433909556e-05	4.77710480034449e-06	4.73431291613694e-06	5.19893425895157e-06	5.24183376978017e-06	1.5890767180137e-05	1.53241366400988e-05	0.000113779353805758	0	0	0	0	0	9.40477361337828e-06	1.14603446089388e-05	0	2.7052530757387e-05	0	0	8.63821817281361e-05	0	9.42473125698667e-06	0	3.22676401804951e-05	0	0	0	6.61571208267978e-06	8.45055961370017e-05	2.22684474216395e-05	4.51057503070535e-06	0	3.23788082787838e-05	0	2.25524398242648e-05	0	1.52012313494624e-05	4.31199424320387e-06	0	0	3.8811925341797e-06	1.43285043785292e-05	0
Cluster956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000202570230026124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51809000621872e-05	2.35228316151137e-05	0	0	0	0	0	0	0	0	0	1.19868301505411e-05	0	0	0	0	0	0	0	7.29747751727016e-06	0	1.05810731632746e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16147121642998e-05	0	0	0	0	0	0	0	1.35732363092478e-05	0	8.44911216602245e-06	0	0	0	0	1.12407571295384e-05	0	0	0	0	0	0	0	0	0	1.93717791892475e-05	0	0	0	0	0	0	0	0	5.38534498827143e-06	0	0	0	0	0	0	3.70286259584845e-05	0	0	0	0	1.07287474997717e-05	1.55931523995235e-05	8.10140948647746e-06	0	0	0	1.41411680809855e-05	5.62523569780324e-06	1.10395348986058e-05	0	8.59269185123744e-06	0	0	0	0	5.22062949629954e-06	0	9.69300974469976e-06	0	0	0	4.85484948257924e-06	1.89022727529663e-05	5.11815571291052e-06	0	0	0	0	0	0	4.65606863041284e-06	0	9.77196637672889e-06	0	0	0	0	9.20541187099373e-06	2.6689667855521e-06	0	0	0	0	0	0	7.54363400893155e-06	0	0	0	0	0	0	0	2.45095602168631e-05	0	0	0	0	0	0	0	0	1.22760186712929e-05	0	6.51422439686669e-06	6.94292081311602e-06	1.58781386328605e-05	0	0	0	0	0	7.07977228326057e-06	2.21547589817951e-05	0	0	0	0	0	1.10193717951403e-05	0	0	0	2.92405004198215e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.37912594752186e-06	0	0	0	0	0	0	0	0	0	0	0	2.4885562256526e-05	0	4.40903269174971e-06	0	0	0	0	0	0	0	0	0	0	0	4.76793640701508e-06	1.23729787038334e-05	0	0	0	0	0	0	0	4.10083035882185e-06	0	1.14186625964401e-05	0	0	6.34873372126493e-06	0	0	0	0	4.38716921807588e-06	0	0	0	0	0	0	0	0	0	0	0	2.93171792628327e-06	0	4.83800685380547e-06	0	0	4.31823773222383e-06	0	0	0	0	0	0	5.30432899242771e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.49396373016792e-05	0	0	0	1.23508020096063e-05	0	0	0	6.05309689138719e-06	0	0	0	0	0	1.63649574054052e-05	7.04000931603962e-06	0	0	1.53509885878595e-05	0	0	0	0	0	1.52801354820587e-05	4.53154050025013e-06	0	0	0	0	0	4.68105053556776e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.41130542572572e-05	0	0	0	0	0	0	0	1.12535468440672e-05	0	7.57409505982492e-06	0	9.3188488836573e-06	0	0	0	9.38018762779067e-06
Cluster957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
