File	TechnicalReplicates	ConditionSpecies	Species	Passage	Volume	Media	BlankOD	Class	MaxOD	MaxTime	StatOD	RateODIntercept	Rate	StatTime	OvergrowthTime	OvergrowthOD	AUC8	AUC12	AUC18	AUC24	pH_48.mean	pH_48.sd
141031_Growth_Curves_3	E10-F10		B. fragilis enterotoxigenic	1	2	mGAM	0.167	Good	1.8635	87550.5	1.865	-1.122319383	0.315594491	87192	87550.5	1.8635	3.79616666666667	9.74766666666667	20.159125	31.2383333333333		
141031_Growth_Curves_3	E11-F11		C. saccharolyticum	1	2	mGAM	0.168	Falling	0.7895	35561	0.609	-0.987170957	0.198797204	78177.5	35561	0.7895	2.13579166666667	5.14883333333333	9.24316666666667	12.927375		
141031_Growth_Curves_3	E12-F12		S. salivarius	1	2	mGAM	0.17	Good	0.6555	56848.5	0.657	-0.031794648	0.08664431	60336.5	56848.5	0.6555	2.658	5.17308333333333	9.08479166666667	12.9823333333333		
141031_Growth_Curves_3	E2-F2		B. uniformis	1	2	mGAM	0.161	Good	1.6165	70680	1.6095	-1.562641537	0.337781547	72508	70680	1.6165	2.75145833333333	8.16258333333333	17.6125	27.2824166666667		
141031_Growth_Curves_3	E3-F3		B. fragilis	1	2	mGAM	0.17	Good	1.8245	89053.5	1.8235	-1.274615855	0.338241485	90088.5	89053.5	1.8245	3.69820833333333	9.622125	19.8040416666667	30.5832083333333		
141031_Growth_Curves_3	E4-F4		B. thetaiotaomicron	1	2	mGAM	0.165	Raising	1.6265	81593	1.438	-2.007008623	0.361450554	47456	81593	1.6265	2.20558333333333	7.239125	16.19725	25.795		
141031_Growth_Curves_3	E5-F5		C. ramosum	1	2	mGAM	0.17	Falling	1.082	45652	0.876	-0.447344528	0.313970982	88965	45652	1.082	4.898875	9.13591666666667	15.5302083333333	21.3250833333333		
141031_Growth_Curves_3	E6-F6		L. gasseri	1	2	mGAM	0.162	Diauxic;Good	1.1425	88671	1.146	-1.157616534	0.297364546	88528.5	88671	1.1425	2.83441666666667	6.33916666666667	12.6805	19.4368333333333		
141031_Growth_Curves_3	E7-F7		P. melaninogenica	1	2	mGAM	0.164	Raising	1.3295	85504	1.299	-2.475994422	0.230704656	75169	85504	1.3295	1.33170833333333	2.34491666666667	7.5355	15.3167916666667		
141031_Growth_Curves_3	E8-F8		B. longum subsp. longum	1	2	mGAM	0.17	Falling	0.5155	36397	0.328	-0.248901735	0.133148957	88569	36397	0.5155	2.44891666666667	4.50145833333333	7.46666666666667	9.938875		
141031_Growth_Curves_3	E9-F9		C. perfringens C36	1	2	mGAM	0.16	Falling	1.6665	26106.5	1.449	-1.641092356	0.742905854	89726	26106.5	1.6665	7.40758333333333	13.8520416666667	23.0344583333333	31.4781666666667		
141031_Growth_Curves_3	G1-H1		Y. pseudotuberculosis	1	2	WCA	0.121	Raising	0.2005	86471	0.193	0.073449119	0.01834353	60199.5	86471	0.2005	1.17179166666667	1.91116666666667	3.02904166666667	4.20754166666667		
141031_Growth_Curves_3	G10-H10		B. fragilis enterotoxigenic	1	2	WCA	0.116	Good	1.2375	71875.5	1.171	-0.705771766	0.2381858	48073	71875.5	1.2375	3.1915	7.68379166666667	14.8455	22.1842916666667		
141031_Growth_Curves_3	G11-H11		C. saccharolyticum	1	2	WCA	0.119	Raising	1.023	88332.5	0.823	-1.619723027	0.244008854	44643	88332.5	1.023	1.42191666666667	4.15358333333333	9.3535	15.1412083333333		
141031_Growth_Curves_3	G12-H12		S. salivarius	1	2	WCA	0.119	Diauxic;Good	1.515	75538.5	1.5075	-0.740125879	0.163492161	77985.5	75538.5	1.515	3.18308333333333	6.81170833333333	15.2187916666667	24.2701666666667		
141031_Growth_Curves_3	G2-H2		B. uniformis	1	2	WCA	0.113	Unfinished	0.2285	89967.5	0.2295	0.067026399	0.006350701	90554	89967.5	0.2285	0.952458333333333	1.50175	2.47170833333333	3.673625		
141031_Growth_Curves_3	G3-H3		B. fragilis	1	2	WCA	0.121	Diauxic;Falling	1.2615	59722	1.15	-0.730185364	0.223728562	88654	59722	1.2615	2.753875	7.069875	14.4173333333333	21.718625		
141031_Growth_Curves_3	G4-H4		B. thetaiotaomicron	1	2	WCA	0.114	Falling	0.8775	58669	0.625	-0.419803934	0.092638345	89506	58669	0.8775	1.34175	3.42475	8.389125	12.9549583333333		
141031_Growth_Curves_3	G5-H5		C. ramosum	1	2	WCA	0.113	Raising	1.0785	87423	1.069	-0.28052589	0.205949426	85733	87423	1.0785	3.63833333333333	7.0445	12.7541666666667	19.166375		
141031_Growth_Curves_3	G6-H6		L. gasseri	1	2	WCA	0.116	Diauxic;Good	0.506	57008.5	0.5095	-0.247173922	0.126306993	56105.5	57008.5	0.506	1.91783333333333	3.71908333333333	6.73716666666667	9.636		
141031_Growth_Curves_3	G7-H7		P. melaninogenica	1	2	WCA	0.124	Unfinished	0.1955	89639.5	0.1955	0.053102152	0.005873248	89544.5	89639.5	0.1955	0.975375	1.51091666666667	2.401875	3.45733333333333		
141031_Growth_Curves_3	G8-H8		B. longum subsp. longum	1	2	WCA	0.122	Good;Overgrowth	0.686	41119.5	0.485	-0.735022787	0.197232673	88475	41119.5	0.686	2.27466666666667	4.86341666666667	8.84645833333333	12.2604583333333		
141031_Growth_Curves_3	G9-H9		C. perfringens C36	1	2	WCA	0.135	Good	1.46	26500	1.37	-1.579392588	0.751615226	56668	26500	1.46	7.09483333333333	12.7864583333333	21.01475	29.1229583333333		
141101_Growth_Curves_4	A1-B1		B. crossotus	1	2	GMM	0.114	Unfinished	0.1685	86157.5	0.171	0.035941334	0.005365093	87787	86157.5	0.1685	0.894833333333333	1.36041666666667	2.111375	3.00875		
141101_Growth_Curves_4	A10-B10		R. gnavus	1	2	GMM	0.103	Good;Noisy	1.15	61860	0.98	-0.753948888	0.13685036	84264	61860	1.15	1.29733333333333	3.54708333333333	9.595375	15.9662083333333		
141101_Growth_Curves_4	A11-B11		R. torques	1	2	GMM	0.105	Good;Noisy	0.213	74259	0.2315	-0.029125428	0.012591748	72713.5	74259	0.213	0.836833333333333	1.31854166666667	2.28316666666667	3.59891666666667		
141101_Growth_Curves_4	A12-B12		C. comes	1	2	GMM	0.101	Falling	1.242	53587	0.564	-3.410210196	0.385151299	81514	53587	1.242	0.872708333333333	2.92270833333333	10.030875	14.428		
141101_Growth_Curves_4	A2-B2		P. copri	1	2	GMM	0.107	Diauxic;Falling	0.492	65836	0.439	-0.330987092	0.047803985	85597	65836	0.492	0.877208333333333	1.54516666666667	3.84466666666667	6.66345833333333		
141101_Growth_Curves_4	A3-B3		E. lenta	1	2	GMM	0.107	Unfinished	0.8945	84884	0.8905	-1.273392949	0.113994296	84392	84884	0.8945	0.927375	1.51420833333333	3.723875	8.45308333333333		
141101_Growth_Curves_4	A4-B4		E. siraeum	1	2	GMM	0.115	Zero	0.4205	58495	0.156	-0.292741417	0.047388152	86058	58495	0.4205	0.965833333333333	1.75620833333333	3.96733333333333	5.336375		
141101_Growth_Curves_4	A5-B5		R. bromii	1	2	GMM	0.102	NoGrowth	0.102	25075.5	0.101	0.102112988	-1.08e-05	40500	25075.5	0.102	0.806958333333333	1.21316666666667	1.820375	2.426375		
141101_Growth_Curves_4	A6-B6		E. rectale	1	2	GMM	0.107	Raising	0.654	41552.5	0.545	-1.450633753	0.199870921	77407	41552.5	0.654	1.00670833333333	2.9135	6.56479166666667	10.0650833333333		
141101_Growth_Curves_4	A7-B7		B. adolescentis	1	2	GMM	0.109	Good	1.0765	39395	0.947	-0.801690807	0.187331416	85915	39395	1.0765	1.89054166666667	5.68741666666667	12.062375	18.099		
141101_Growth_Curves_4	A8-B8		A. odontolyticus	1	2	GMM	0.106	Unfinished	0.8395	86431.5	0.8455	-0.365450621	0.059621318	86312	86431.5	0.8395	0.928791666666667	1.86391666666667	4.75783333333333	9.21770833333333		
141101_Growth_Curves_4	A9-B9		B. animalis subsp. lactis BL-04	1	2	GMM	0.098	Diauxic;Good	1.016	82237.5	1.018	-0.149688873	0.051421096	83004	82237.5	1.016	1.08575	2.52866666666667	6.22770833333333	11.9257083333333		
141101_Growth_Curves_4	C1-D1		B. crossotus	1	2	BHI++	0.116	NoGrowth	0.117	39625	0.1155	0.115739388	1.14e-05	34617	39625	0.117	0.906833333333333	1.368	2.05604166666667	2.739125		
141101_Growth_Curves_4	C10-D10		R. gnavus	1	2	BHI++	0.11	Falling;Noisy	0.617	51429	0.473	-0.396603362	0.077551796	84840	51429	0.617	1.13366666666667	2.59591666666667	6.07775	9.08879166666667		
141101_Growth_Curves_4	C11-D11		R. torques	1	2	BHI++	0.111	NoGrowth	0.106	55738.5	0.1065	0.11115127	-0.000418336	35769	55738.5	0.106	0.858791666666667	1.28608333333333	1.916375	2.541125		
141101_Growth_Curves_4	C12-D12		C. comes	1	2	BHI++	0.107	Good	1.0205	60050.5	0.861	-0.534543251	0.15790211	85407	60050.5	1.0205	2.072625	5.627125	11.617	17.3605416666667		
141101_Growth_Curves_4	C2-D2		P. copri	1	2	BHI++	0.11	NoGrowth	0.133	53046.5	0.1325	0.09985675	0.002572506	52052	53046.5	0.133	0.895375	1.395125	2.18033333333333	2.91075		
141101_Growth_Curves_4	C3-D3		E. lenta	1	2	BHI++	0.117	Undefined	0.248	28467.5	0.227	0.069243924	0.033668548	57723.5	28467.5	0.248	1.42266666666667	2.37545833333333	3.43983333333333	4.53133333333333		
141101_Growth_Curves_4	C4-D4		E. siraeum	1	2	BHI++	0.115	Falling	0.1835	33306	0.1845	0.093372422	0.009536444	35336	33306	0.1835	1.08729166666667	1.81545833333333	2.72591666666667	3.52583333333333		
141101_Growth_Curves_4	C5-D5		R. bromii	1	2	BHI++	0.114	NoGrowth	0.122	32498.5	0.122	0.111974152	0.001352356	31865	32498.5	0.122	0.919375	1.40654166666667	2.103625	2.77241666666667		
141101_Growth_Curves_4	C6-D6		E. rectale	1	2	BHI++	0.11	NoGrowth	0.111	64653.5	0.111	0.110098767	4.03e-05	56235	64653.5	0.111	0.859291666666667	1.29595833333333	1.959375	2.61958333333333		
141101_Growth_Curves_4	C7-D7		B. adolescentis	1	2	BHI++	0.109	Good	1.1485	64427	1.142	-0.267414034	0.134444671	65479	64427	1.1485	2.27954166666667	6.177125	12.9310416666667	19.6690833333333		
141101_Growth_Curves_4	C8-D8		A. odontolyticus	1	2	BHI++	0.104	Good	1.2295	65058	1.231	-1.684168372	0.196548414	64239	65058	1.2295	1.03825	2.49891666666667	8.809625	15.8982083333333		
141101_Growth_Curves_4	C9-D9		B. animalis subsp. lactis BL-04	1	2	BHI++	0.109	Good	1.376	75158.5	1.378	-3.565430012	0.427073007	72008.5	75158.5	1.376	1.020875	3.75954166666667	11.7163333333333	19.9304583333333		
141101_Growth_Curves_4	E1-F1		B. crossotus	1	2	mGAM	0.169	Unreproducible	0.7735	82200	0.782	-2.356611621	0.181001799	82045	82200	0.7735	1.38754166666667	2.27808333333333	4.272375	7.42383333333333		
141101_Growth_Curves_4	E10-F10		R. gnavus	1	2	mGAM	0.167	Falling	0.898	57859.5	0.716	-1.317172168	0.237702492	84264	57859.5	0.898	1.70054166666667	4.61491666666667	9.94183333333333	14.750625		
141101_Growth_Curves_4	E11-F11		R. torques	1	2	mGAM	0.166	Zero	0.2715	56596.5	0.177	-0.053829161	0.021986925	85926	56596.5	0.2715	1.36033333333333	2.10691666666667	3.62425	4.89670833333333		
141101_Growth_Curves_4	E12-F12		C. comes	1	2	mGAM	0.165	Falling	1.0805	46066	0.781	-1.306938459	0.349901542	85788	46066	1.0805	3.38929166666667	7.579	13.9861666666667	19.4979166666667		
141101_Growth_Curves_4	E2-F2		P. copri	1	2	mGAM	0.162	Falling	1.5465	39395	0.976	-2.296168755	0.398077195	85451	39395	1.5465	2.132	7.62095833333333	16.1344583333333	23.0156666666667		
141101_Growth_Curves_4	E3-F3		E. lenta	1	2	mGAM	0.174	Good	0.9295	66443.5	0.924	-0.110797263	0.09869648	71697	66443.5	0.9295	2.6475	5.78179166666667	11.1889583333333	16.7120416666667		
141101_Growth_Curves_4	E4-F4		E. siraeum	1	2	mGAM	0.177	Diauxic;Unfinished	0.436	85958	0.438	0.149719616	0.013690145	86728.5	85958	0.436	1.69266666666667	2.98975	5.18670833333333	7.69783333333333		
141101_Growth_Curves_4	E5-F5		R. bromii	1	2	mGAM	0.164	Undefined	0.636	72435.5	0.521	-0.728605048	0.068185772	82765	72435.5	0.636	1.521625	2.824875	5.21645833333333	8.569625		
141101_Growth_Curves_4	E6-F6		E. rectale	1	2	mGAM	0.165	Unfinished	0.295	86143	0.2965	0.13086818	0.006889462	86303.5	86143	0.295	1.33533333333333	2.11670833333333	3.51308333333333	5.17445833333333		
141101_Growth_Curves_4	E7-F7		B. adolescentis	1	2	mGAM	0.163	Good	1.119	64278	1.1165	-0.752495254	0.21140768	61845.5	64278	1.119	2.767875	6.76416666666667	13.3857916666667	20.0629583333333		
141101_Growth_Curves_4	E8-F8		A. odontolyticus	1	2	mGAM	0.165	Good;Overgrowth	0.6305	58618	0.575	-0.162159812	0.059112032	84872	58618	0.6305	1.62929166666667	3.26483333333333	6.99333333333333	10.5942083333333		
141101_Growth_Curves_4	E9-F9		B. animalis subsp. lactis BL-04	1	2	mGAM	0.166	Diauxic;Good	0.6435	70029	0.585	0.020584067	0.034528674	84148	70029	0.6435	1.57754166666667	2.90083333333333	6.0155	9.76570833333333		
141101_Growth_Curves_4	G1-H1		B. crossotus	1	2	WCA	0.117	NoGrowth	0.1215	67160	0.1225	0.115454308	0.000341641	78333	67160	0.1215	0.920583333333333	1.39616666666667	2.11991666666667	2.854		
141101_Growth_Curves_4	G10-H10		R. gnavus	1	2	WCA	0.115	Good;Noisy	0.231	54398.5	0.23	-0.030042701	0.019945799	58524	54398.5	0.231	0.944166666666667	1.58029166666667	2.91808333333333	4.216875		
141101_Growth_Curves_4	G11-H11		R. torques	1	2	WCA	0.108	NoGrowth	0.1125	63022.5	0.1115	0.109477856	4.2e-05	60696	63022.5	0.1125	0.858791666666667	1.292	1.95358333333333	2.616		
141101_Growth_Curves_4	G12-H12		C. comes	1	2	WCA	0.115	Falling	0.7095	51799	0.312	-0.304935357	0.084253846	86453	51799	0.7095	1.3815	3.43483333333333	7.40858333333333	10.0200833333333		
141101_Growth_Curves_4	G2-H2		P. copri	1	2	WCA	0.113	Good	0.4275	78721	0.426	-0.098517403	0.028312246	79351	78721	0.4275	1.04754166666667	1.83854166666667	3.61820833333333	6.09283333333333		
141101_Growth_Curves_4	G3-H3		E. lenta	1	2	WCA	0.128	Good	1.0425	72343.5	1.0405	-0.013039685	0.102238838	72257.5	72343.5	1.0425	3.201875	6.69154166666667	12.7107083333333	18.9056666666667		
141101_Growth_Curves_4	G4-H4		E. siraeum	1	2	WCA	0.121	NoGrowth	0.142	22593.5	0.141	0.108920614	0.005857309	31408	22593.5	0.142	1.03583333333333	1.59725	2.43241666666667	3.24729166666667		
141101_Growth_Curves_4	G5-H5		R. bromii	1	2	WCA	0.114	NoGrowth	0.114	38485.5	0.114	0.113542065	2.46e-05	35930.5	38485.5	0.114	0.893416666666667	1.34770833333333	2.02775	2.69566666666667		
141101_Growth_Curves_4	G6-H6		E. rectale	1	2	WCA	0.113	NoGrowth	0.117	54647	0.1155	0.113036011	0.000131932	58918	54647	0.117	0.888458333333333	1.34633333333333	2.04016666666667	2.72816666666667		
141101_Growth_Curves_4	G7-H7		B. adolescentis	1	2	WCA	0.114	Good	1.502	68426.5	1.495	-0.822830931	0.270808497	61760	68426.5	1.502	3.59720833333333	9.217	18.12825	27.139		
141101_Growth_Curves_4	G8-H8		A. odontolyticus	1	2	WCA	0.118	Good	1.186	67778.5	1.19	-0.844010156	0.14663857	69842	67778.5	1.186	1.31745833333333	3.68566666666667	9.9695	16.9885833333333		
141101_Growth_Curves_4	G9-H9		B. animalis subsp. lactis BL-04	1	2	WCA	0.114	Diauxic;Good	0.8385	85609.5	0.8395	-0.419581766	0.103444472	86206	85609.5	0.8385	1.37379166666667	3.34125	6.577875	10.994875		
141102_Growth_Curves_5	A2-B2		A. putredinis	1	2	GMM	0.103	NoGrowth	0.104	91833	0.1035	0.104038772	2.41e-05	63801	91833	0.104	0.816	1.226	1.841125	2.46195833333333		
141102_Growth_Curves_5	A3-B3		V. parvula	1	2	GMM	0.109	NoGrowth	0.109	81150.5	0.1095	0.109628541	-6.31e-06	56104.5	81150.5	0.109	0.86325	1.30395833333333	1.96216666666667	2.61570833333333		
141102_Growth_Curves_5	A4-B4		D. piger	1	2	GMM	0.106	NoGrowth	0.118	45162	0.103	0.08355614	0.0032951	145690	45162	0.118	0.834208333333333	1.29370833333333	1.992875	2.67820833333333		
141102_Growth_Curves_5	A5-B5		A. muciniphila	1	2	GMM	0.102	NoGrowth	0.1015	79452	0.102	0.102134261	1.56e-06	87816	79452	0.1015	0.809791666666667	1.215875	1.82420833333333	2.433125		
141102_Growth_Curves_5	A6-B6		F. nucleatum subsp. animalis	1	2	GMM	0.106	Falling;Noisy	0.3665	73731.5	0.221	-0.005090543	0.019680422	119434	73731.5	0.3665	0.932041666666667	1.70479166666667	3.45216666666667	5.61725		
141102_Growth_Curves_5	C2-D2		A. putredinis	1	2	BHI++	0.115	NoGrowth	0.1115	78032.5	0.112	0.110557728	8.41e-05	69016	78032.5	0.1115	0.894166666666667	1.34470833333333	2.018	2.68691666666667		
141102_Growth_Curves_5	C3-D3		V. parvula	1	2	BHI++	0.106	Falling	0.185	64363.5	0.13	0.005187235	0.01370634	153314	64363.5	0.185	0.875083333333333	1.44645833333333	2.52808333333333	3.61004166666667		
141102_Growth_Curves_5	C4-D4		D. piger	1	2	BHI++	0.107	Falling	0.4765	67710	0.176	-0.142409165	0.052648822	157775	67710	0.4765	1.08995833333333	2.534	5.27225	8.10991666666667		
141102_Growth_Curves_5	C5-D5		A. muciniphila	1	2	BHI++	0.105	NoGrowth	0.1065	60654	0.106	0.107512187	9.19e-07	73376	60654	0.1065	0.8475	1.27545833333333	1.91645833333333	2.54966666666667		
141102_Growth_Curves_5	C6-D6		F. nucleatum subsp. animalis	1	2	BHI++	0.112	Good;Noisy	0.309	84048.5	0.298	-0.041804132	0.023975127	89465	84048.5	0.309	0.940291666666667	1.70966666666667	3.35275	5.19441666666667		
141102_Growth_Curves_5	E2-F2		A. putredinis	1	2	mGAM	0.167	NoGrowth	0.189	86015.5	0.17	0.14644801	0.0019285	151927	86015.5	0.189	1.314875	1.98666666666667	3.03495833333333	4.15483333333333		
141102_Growth_Curves_5	E3-F3		V. parvula	1	2	mGAM	0.173	NoGrowth	0.192	33389.5	0.174	0.148503305	0.006745699	152621	33389.5	0.192	1.40883333333333	2.17608333333333	3.31583333333333	4.43820833333333		
141102_Growth_Curves_5	E4-F4		D. piger	1	2	mGAM	0.17	Zero	0.268	35075	0.173	-0.073242176	0.048876436	116199	35075	0.268	1.49929166666667	2.54079166666667	4.015	5.31304166666667		
141102_Growth_Curves_5	E5-F5		A. muciniphila	1	2	mGAM	0.164	NoGrowth	0.164	68379.5	0.1625	0.163999148	1.89e-06	81791	68379.5	0.164	1.29775	1.95279166666667	2.93066666666667	3.90754166666667		
141102_Growth_Curves_5	E6-F6		F. nucleatum subsp. animalis	1	2	mGAM	0.171	Falling;Overgrowth	0.5685	68606	0.464	-0.565234064	0.078549649	138365	68606	0.5685	1.39441666666667	2.405375	5.313625	8.6755		
141102_Growth_Curves_5	G2-H2		A. putredinis	1	2	WCA	0.115	NoGrowth	0.1135	56148	0.1135	0.119297967	-2.69e-05	63370.5	56148	0.1135	0.907458333333333	1.36583333333333	2.049625	2.728		
141102_Growth_Curves_5	G3-H3		V. parvula	1	2	WCA	0.113	NoGrowth	0.1575	52307.5	0.127	0.093564592	0.004694503	152621	52307.5	0.1575	0.923541666666667	1.48216666666667	2.41220833333333	3.3025		
141102_Growth_Curves_5	G4-H4		D. piger	1	2	WCA	0.109	Falling	0.5005	63049	0.17	-0.057524205	0.046575487	135849	63049	0.5005	1.29041666666667	2.89779166666667	5.87145833333333	8.74779166666667		
141102_Growth_Curves_5	G5-H5		A. muciniphila	1	2	WCA	0.11	NoGrowth	0.109	73012.5	0.109	0.11013872	-9.04e-06	65908	73012.5	0.109	0.871833333333333	1.310375	1.96525	2.61770833333333		
141102_Growth_Curves_5	G6-H6		F. nucleatum subsp. animalis	1	2	WCA	0.112	Falling	0.663	51459	0.414	-0.671457472	0.093524232	119913	51459	0.663	0.9535	1.99933333333333	5.558625	8.643375		
141104_Growth_Curves_1	A1-B1		L. plantarum	1	2	GMM	0.123	Good	1.114	44015	1.105	-0.269944233	0.130176133	46706	44015	1.114	2.60533333333333	6.54366666666667	13.0847916666667	18.525625		
141104_Growth_Curves_1	A10-B10		E. coli UTI89	1	2	GMM	0.106	Diauxic;Good	1.169	61402	1.1655	-0.455344945	0.208310893	54558.5	61402	1.169	3.175875	7.32425	14.250125	20.2242916666667		
141104_Growth_Curves_1	A11-B11		E. coli HM605	1	2	GMM	0.104	Diauxic;Falling	1.107	40608	0.749	-0.234138978	0.131943717	84000	40608	1.107	2.998625	7.05341666666667	13.0560416666667	17.5185416666667		
141104_Growth_Curves_1	A12-B12		E. coli CFT073	1	2	GMM	0.11	Good	1.514	55240	1.362	-0.854509053	0.383913372	83974	55240	1.514	5.53154166666667	11.470625	20.5350833333333	28.0865		
141104_Growth_Curves_1	A2-B2		L. lactis	1	2	GMM	0.101	Diauxic;Falling	1.1635	57291	0.518	-0.907997963	0.184033103	81390	57291	1.1635	1.709	4.88525	11.7082083333333	15.5635		
141104_Growth_Curves_1	A3-B3		S. typhimurium LT2	1	2	GMM	0.114	Good	0.399	28230	0.362	-0.242697002	0.129106111	81006	28230	0.399	2.07066666666667	3.65408333333333	5.944375	7.84120833333333		
141104_Growth_Curves_1	A4-B4		E. coli IAI1	1	2	GMM	0.108	Good	1.392	51515.5	1.309	-0.499459281	0.354393185	84125	51515.5	1.392	5.9685	11.3669583333333	19.6975	26.72875		
141104_Growth_Curves_1	A5-B5		P. difficile	1	2	GMM	0.103	Good	0.3475	79675.5	0.35	-0.607830842	0.053758417	82922	79675.5	0.3475	0.813583333333333	1.258375	2.52675	4.310125		
141104_Growth_Curves_1	A6-B6		S. flexneri	1	2	GMM	0.103	Good	1.281	59031.5	1.2805	-0.606706177	0.286100564	58152	59031.5	1.281	4.48429166666667	9.36829166666667	17.0367083333333	23.5325833333333		
141104_Growth_Curves_1	A7-B7		V. cholerae A1552	1	2	GMM	0.099	Diauxic;Good	0.475	79610.5	0.475	-0.354104375	0.042694346	78615.5	79610.5	0.475	0.8055	1.49841666666667	3.220625	5.56445833333333		
141104_Growth_Curves_1	A8-B8		V. cholerae N16961	1	2	GMM	0.102	Diauxic;Falling	0.4805	43257	0.289	-0.396857649	0.077946353	82881	43257	0.4805	0.977458333333333	2.29025	4.79875	6.56525		
141104_Growth_Curves_1	A9-B9		S. sonnei	1	2	GMM	0.106	Diauxic;Good	1.0525	43743.5	1.005	-0.729558034	0.302832899	83223	43743.5	1.0525	3.88195833333333	7.87375	14.11375	19.360375		
141104_Growth_Curves_1	C1-D1		L. plantarum	1	2	BHI++	0.118	Good	0.6265	55570	0.6135	-0.024798947	0.048615819	68144	55570	0.6265	1.66291666666667	3.473875	7.15333333333333	10.302125		
141104_Growth_Curves_1	C10-D10		E. coli UTI89	1	2	BHI++	0.113	Good	1.445	63738	1.383	-1.166299152	0.684410991	83524	63738	1.445	6.636875	12.1138333333333	20.68725	28.04325		
141104_Growth_Curves_1	C11-D11		E. coli HM605	1	2	BHI++	0.111	Good	1.5	54653.5	1.437	-0.703609015	0.479270875	83974	54653.5	1.5	6.95133333333333	12.841125	21.823625	29.4106666666667		
141104_Growth_Curves_1	C12-D12		E. coli CFT073	1	2	BHI++	0.117	Good	1.3505	48274	1.02	-0.789299631	0.51858397	84373	48274	1.3505	6.78616666666667	12.15725	20.12225	26.12925		
141104_Growth_Curves_1	C2-D2		L. lactis	1	2	BHI++	0.115	Diauxic;Good	1.2945	58286	1.287	-1.058929765	0.306792563	66782	58286	1.2945	2.86175	7.076875	14.7755	21.4502916666667		
141104_Growth_Curves_1	C3-D3		S. typhimurium LT2	1	2	BHI++	0.121	Good;Overgrowth	0.464	50644	0.4505	-0.292835016	0.179662404	30323	50644	0.464	2.50316666666667	4.30025	6.94133333333333	9.11566666666667		
141104_Growth_Curves_1	C4-D4		E. coli IAI1	1	2	BHI++	0.112	Good	1.3705	32068.5	1.112	-0.959537629	0.636122575	82881	32068.5	1.3705	7.20420833333333	12.6335	20.3102083333333	26.3954166666667		
141104_Growth_Curves_1	C5-D5		P. difficile	1	2	BHI++	0.108	Falling	0.327	68066	0.313	0.053061581	0.015773219	64427.5	68066	0.327	1.01604166666667	1.88908333333333	3.61258333333333	5.09304166666667		
141104_Growth_Curves_1	C6-D6		S. flexneri	1	2	BHI++	0.11	Good	1.272	57248	1.2775	-0.794181144	0.428637364	71250.5	57248	1.272	5.25020833333333	10.1373333333333	17.7524166666667	24.3344583333333		
141104_Growth_Curves_1	C7-D7		V. cholerae A1552	1	2	BHI++	0.11	Diauxic;Falling	0.467	54946.5	0.189	-0.044075984	0.037544578	79751	54946.5	0.467	1.21208333333333	2.496625	5.17108333333333	6.47754166666667		
